IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,TYPE,CARS,CARSDMG,CARSHZD,EVACUATE,DIVISION,STATION,MILEPOST,STATE,TEMP,VISIBLTY,WEATHER,TRNSPD,TYPSPD,TRNNBR,TRNDIR,TONS,TYPEQ,EQATT,TRKNAME,TRKCLAS,TRKDNSTY,TYPTRK,RRCAR1,CARNBR1,POSITON1,LOADED1,RRCAR2,CARNBR2,POSITON2,LOADED2,HEADEND1,MIDMAN1,MIDREM1,RMAN1,RREM1,HEADEND2,MIDMAN2,MIDREM2,RMAN2,RREM2,LOADF1,LOADP1,EMPTYF1,EMPTYP1,CABOOSE1,LOADF2,LOADP2,EMPTYF2,EMPTYP2,CABOOSE2,EQPDMG,TRKDMG,CAUSE,CAUSE2,CASKLDRR,CASINJRR,CASKLD,CASINJ,ACCAUSE,ACCTRK,ACCTRKCL,HIGHSPD,ACCDMG,DUMMY2,STCNTY,TOTINJ,DUMMY3,TOTKLD,ENGRS,FIREMEN,CONDUCTR,BRAKEMEN,ENGHR,ENGMIN,CDTRHR,CDTRMIN,JOINTCD,REGION,DUMMY4,TYPRR,DUMMY5,RRDIV,METHOD,NARRLEN,DUMMY6,YEAR4,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,OTHERKLD,OTHERINJ,COUNTY,CNTYCD,ALCOHOL,DRUG,DUMMY7,PASSTRN,SSB1,SSB2,NARR1,NARR2,NARR3,NARR4,NARR5,NARR6,NARR7,NARR8,NARR9,NARR10,NARR11,NARR12,NARR13,NARR14,NARR15,RCL,Latitude,Longitud,SIGNAL,MOPERA,ADJUNCT1,ADJUNCT2,ADJUNCT3,SUBDIV
23,3,NJTR,202303103,,,,,23,3,NJTR,202303103,,,23,3,14,1,50,PM,12,0,0,0,0,,HOBOKEN,0.2,34,36,2,2,0,R,NONE,3,0,6,Y,4,1,N/A,2,NJTR,6526,2,N,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,49662,0,H607,,0,0,0,0,H607,2,1,8,85337,,34C017,0,0,0,1,0,1,0,5,50,6,5,3,1,,No,,,,288,,2023,0,0,0,0,0,0,HUDSON,17,0,0,,N,CWR,000-000-000,CREW YH-03 ENROUTE EAST WITH 4014/4016 HARD COUPLED TO STANDING EQUIPMENT (5 CARS) RESULTING IN DERA,ILMENT OF CARS 6528 AND 6526 AND TWISTED RAIL UNDERNEATH THE RAIL CARS. CONDUCTOR WAS NOT POSITIONED,IN ADVANCE OF SHOVE MOVE AND THE ENGINEER FAILED TO CONTROL MOVEMENT PER NORAC RULE 80.,,,,,,,,,,,,,0,40.734502,-74.03397,2,5,L,,,HOBOKEN
23,3,NJTR,202303104,,,,,23,3,NJTR,202303104,,856942T,23,3,7,7,47,PM,7,0,0,0,0,,ASBURY PARK,27.81,34,33,4,1,45,E,X434,3,0,3,Y,TRACK 2,3,18.87,1,NJTR,5550,6,N,,,0,,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5743,19380,M308,,0,1,0,1,M308,1,3,45,25123,,34C025,1,0,0,1,0,1,1,5,25,5,40,1,1,,No,,,,238,,2023,0,0,0,0,0,1,MONMOUTH,25,,,,Y,CWR,,TRAIN X434 WAS STRUCK BY A VEHICLE THAT DROVE AROUND A STANDING VEHICLE AT ASBURY AVE CROSSING AND I,NTO THE SIDE OF PASSING TRAIN STRIKING CAR 5444 AND 5403(6TH AND 7TH CARS IN CONSIST). DRIVER WAS IN,JURED. DAMAGE REPORTED TO MAIN GATE 2.,,,,,,,,,,,,,0,40.220609,-74.012866,1,1,A,L,Q,NEWARK
23,3,ATK,174507,23,3,NJTR,202303107,23,3,ATK,174507,,,23,3,19,7,30,PM,13,0,0,0,0,,RAHWAY,19.5,34,38,3,2,0,,,,0,,,MAIN TRACK,3,,1,,,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T404,,0,0,0,0,T404,1,3,0,0,,34C039,0,0,0,0,0,0,0,,,,,1,1,,No,,,,134,,2023,0,0,0,0,0,0,UNION,39,,,,,CWR,,PANTOGRAPH/CATENARY: NJTR TRAIN #7867 REPORTED LOST POWER ENROUTE WEST IN ELMORA INTERLOCKING AND PA,NTOGRAPH MISSING FROM ENGINE 4616.,,,,,,,,,,,,,,,40.603744,-74.279797,1,1,J,Q,,
23,2,CRSH,146719,23,2,NS,152250,23,2,CRSH,146719,,,23,2,7,8,40,AM,1,0,0,0,0,,NEWARK,1,34,40,2,1,0,E,,,0,,,GARDEN LADDER,1,0,2,,,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2453,H702,,0,0,0,0,H702,2,1,8,14453,,34C013,0,0,0,0,0,0,0,,,,,1,1,,Cl,,,,92,,2023,0,0,0,0,0,0,ESSEX,13,,,,N,CWR,,NS TRAIN DERAILED ONE ENGINE WHILE SETTING OFF THE ENGINE DUE TO AN IMPROPERLY LINED SWITCH.,,,,,,,,,,,,,,,,40.707791,-74.143552,2,5,K,,,NORTH JERSEY
23,2,NJTR,202303082,,,,,23,2,NJTR,202303081,,,23,2,28,6,27,AM,1,0,0,0,0,,GLADSTONE,,34,31,1,6,5,E,X42,3,0,3,Y,STATION TRACK,1,N/A,2,NJTR,7760,5,N,,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,106495,62094,H702,,0,0,0,0,H702,2,1,5,168589,,34C035,0,0,0,1,0,1,0,,30,,45,1,1,,No,,,,280,,2023,0,0,0,0,0,0,SOMERSET,35,0,0,,N,CWR,,TRAIN #X42 DERAILED CARS 7535 AND 7760 WHILE SHOVING UNDER POINT PROTECTION BY THE ASSISTANT CONDUCT,OR AFTER CONDUCTOR OPERATED SWITCH UNDERNEATH THE TRAIN PRIOR TO WESTWARD MOVEMENT OF THE EQUIPMENT.,(TRAIN HAD PREVIOUSLY STOPPED TO PICK UP THE CONDUCTOR AND DERAILED MID TRAIN).,,,,,,,,,,,,,0,40.719298,-74.665012,2,5,,,,HOBOKEN
23,2,NJTR,202303083,,,,,23,2,NJTR,202303083,,,23,2,22,10,2,PM,1,0,0,0,0,,RARITAN,,34,37,4,2,6,R,5456,3,0,C,Y,YARD,1,N/A,2,NJTR,6058,1,N,,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,16554,939,H303,H607,0,0,0,0,H303,2,1,6,17493,,34C035,0,0,0,1,0,1,0,8,22,8,38,1,1,,No,,,,81,,2023,0,0,0,0,0,0,SOMERSET,35,0,0,,N,CWR,,TRAIN 5456 DERAILED IN RARITAN YARD OVER A DERAIL LOCATED AT THE EAST END OF Y-2.,,,,,,,,,,,,,,,0,40.570514,-74.64229,2,5,L,,,NEWARK
23,1,NJTR,202302044,,,,,23,1,NJTR,202302044,,,23,1,18,12,26,AM,1,0,0,0,0,,DOVER,,34,28,4,1,5,E,YD45,4,0,7,Y,TRACK 5,1,N/A,2,NJTR,7538,1,N,,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,53247,25976,H704,,0,0,0,0,H704,2,1,5,79223,,34C027,0,0,0,1,0,1,1,8,26,8,43,1,1,,No,,,,184,,2023,0,0,0,0,0,0,MORRIS,27,,,,N,CWR,000-000-000,YARD CREW YD-45 OPERATED THROUGH PREVIOUSLY RUN THROUGH SWITCH #6011 THAT WAS LINED FOR PIG TAIL TRA,CK WHILE PROCEEDING EAST OFF TRACK 5 CAUSING DERAILMENT OF ALL 4 WHEELS OF CAR 7538.,,,,,,,,,,,,,,0,40.883611,-74.549082,2,5,L,,,HOBOKEN
23,2,RCPE,RCP317623D,,,,,23,2,RCPE,RCP317623D,,,23,2,2,8,0,AM,1,0,0,0,0,,CHADRON,4.5,31,15,2,1,10,E,LRCD,2,5219,1,Y,SINGLE MAIN TRACK,1,17.19,1,RCPE,181672,9,N,,,0,,2,0,0,0,0,0,0,0,0,0,41,0,3,0,0,4,0,0,0,0,126183,17880,T202,,0,0,0,0,T202,1,1,10,144063,,31C045,0,0,0,1,0,1,0,12,,12,,1,6,,Cl,,,,249,,2023,0,0,0,0,0,0,DAWES,45,,,,N,OTH,000-000-000,A TRAIN CREW ON THE MAINLINE WENT INTO UNDESIRED EMERGENCY.  A CONDUCTOR PERFORMED A WALKING INSPECT,ION AND DISCOVERED A TOTAL OF 4 CARS DERAILED ALL ON THEIR SIDES. THE INVESTIGATION REVEALED THE CAU,SE OF THE DERAILMENT WAS BROKEN RAIL AT THE BASE.,,,,,,,,,,,,,0,42.89982,-103.15919,2,2,P,N,,BLACK HILLS
23,2,UP,0223GP001,,,,,23,2,UP,0223GP001,,,23,2,1,1,30,AM,12,0,0,0,0,,NORTH PLATTE,287.92,31,3,4,1,0,E,YNP4,3,250,7,Y,YARD 129,1,,2,MWCX,481190,3,N,,,0,,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,13873,0,M407,,0,0,0,0,M407,2,1,2,29178,,31C111,0,0,0,2,0,0,0,2,30,,,3,6,,CL,,,,246,,2023,0,0,0,0,0,0,LINCOLN,111,,,,N,OTH,000-000-000,"TWO CARS, THE CRYX6188 AND CRYX6157 WERE HUMPED INTO EAST BOWL BY THE YNP41R-31. THE CARS ROLLED THR",OUGH THE FINALS TRAVELLING THROUGH THE INERTS DUE TO CONTAMINATED WHEELS. THIS IMPACTED THE SIDE OF,TRIM CREW YNP43R-31 RESULTING IN A DERAILMENT.,,,,,,,,,,,,,3,41.147176,-100.832213,2,5,,,,NORTH PLATTE TERMINA
23,2,UP,0223GP001,,,,,23,2,UP,0223GP001,,,23,2,1,1,30,AM,12,0,0,0,0,,NORTH PLATTE,287.92,31,3,4,1,2,E,YNP4,3,210,7,Y,YARD 129,1,,2,CRYX,6157,4,Y,,,0,,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,7641,7664,M407,,0,0,0,0,M407,2,1,2,29178,,31C111,0,0,0,2,0,0,0,2,30,,,1,6,,CL,,,,246,,2023,0,0,0,0,0,0,LINCOLN,111,,,,N,OTH,000-000-000,"TWO CARS, THE CRYX6188 AND CRYX6157 WERE HUMPED INTO EAST BOWL BY THE YNP41R-31. THE CARS ROLLED THR",OUGH THE FINALS TRAVELLING THROUGH THE INERTS DUE TO CONTAMINATED WHEELS. THIS IMPACTED THE SIDE OF,TRIM CREW YNP43R-31 RESULTING IN A DERAILMENT.,,,,,,,,,,,,,3,41.147176,-100.832213,2,5,,,,NORTH PLATTE TERMINA
23,2,UP,0223GP005,,,,,23,2,UP,0223GP005,,,23,2,3,4,10,PM,12,0,0,0,0,,NORTH PLATTE,287.5,31,38,2,1,0,R,,,392,6,N,YARD 013,1,,2,CHVX,893021,3,Y,,,0,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1172,0,M411,,0,0,0,0,M411,2,1,4,39891,,31C111,0,0,0,0,0,0,0,,,,,1,6,,CL,,,,238,,2023,0,0,0,0,0,0,LINCOLN,111,,,,N,CWR,000-000-000,THE YNP27R-03 WAS SWITCHING CARS IN BOWL 13. A CUT OF 3 CARS STOPPED SHORT IN BOWL 13. ANOTHER CUT O,"F 3 CAME INTO BOWL 13, STOPPING IN FOUL OF BOWL 15. THE NEXT CUT OF 3 CARS FOLLOWING INTO BOWL 15 CO",RNERED THE SHORT STOP CARS IN BOWL 13.,,,,,,,,,,,,,0,41.1528,-100.822907,2,5,,,,NORTH PLATTE TERMINA
23,2,UP,0223GP005,,,,,23,2,UP,0223GP005,,,23,2,3,4,10,PM,12,0,0,0,0,,NORTH PLATTE,287.5,31,38,2,1,4,E,YNP2,3,393,7,Y,YARD 013,1,,2,GATX,215618,2,Y,,,0,,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,38719,0,M411,,0,0,0,0,M411,2,1,4,39891,,31C111,0,0,0,1,0,0,0,1,40,,,3,6,,CL,,,,238,,2023,0,0,0,0,0,0,LINCOLN,111,,,,N,CWR,000-000-000,THE YNP27R-03 WAS SWITCHING CARS IN BOWL 13. A CUT OF 3 CARS STOPPED SHORT IN BOWL 13. ANOTHER CUT O,"F 3 CAME INTO BOWL 13, STOPPING IN FOUL OF BOWL 15. THE NEXT CUT OF 3 CARS FOLLOWING INTO BOWL 15 CO",RNERED THE SHORT STOP CARS IN BOWL 13.,,,,,,,,,,,,,3,41.1528,-100.822907,2,5,,,,NORTH PLATTE TERMINA
23,2,UP,0223GP027,,,,,23,2,UP,0223GP027,,,23,2,12,12,0,PM,13,0,0,0,0,,NORTH PLATTE,287,31,41,2,2,0,E,,,134,5,N,YARD 035,1,,2,ADMX,62064,1,N,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25974,0,M411,,0,0,0,0,M411,2,1,0,25974,,31C111,0,0,0,0,0,0,0,,,,,1,6,,CL,,,,126,,2023,0,0,0,0,0,0,LINCOLN,111,,,,N,OTH,000-000-000,MECHANICAL DEPARTMENT FOUND CAR ADMX62064 WITH BY-PASSED COUPLER DAMAGE. NO MATE CAR WAS FOUND. NO D,ERAILMENT OR TRACK DAMAGE.,,,,,,,,,,,,,,0,41.150619,-100.81347,2,5,,,,NORTH PLATTE TERMINA
23,2,UP,0223GP033,,,,,23,2,UP,0223GP033,,,23,2,21,12,45,AM,1,0,0,0,0,,GOTHENBURG,248.42,31,30,4,1,39,R,CBTW,3,42900,1,Y,MAIN LINE 3,5,64.3,1,UCEX,26402,233,Y,,,0,,2,0,3,0,1,0,0,0,0,0,300,0,0,0,0,32,0,0,0,0,1190111,702065,T215,,0,0,0,0,T215,1,5,39,1892176,,31C047,0,0,0,1,0,1,0,2,44,3,15,1,6,,CL,,,,280,,2023,0,0,0,0,0,0,DAWSON,47,0,,,N,CWR,000-000-000,CBTWL-20 WAS EASTBOUND ON MAIN TRACK 3 WHEN THE REAR DPU PLACED THE TRAIN INTO EMERGENCY. ON INSPECT,ION OF THE TRAIN CONDUCTOR FOUND TRAIN HAD 4 BROKEN KNUCKLES AROUND THE MID DPU'S AND HE CONTINUED H,IS INSPECTIONS TO FIND THAT THERE WERE 32 COAL CARS DERAILED. TOTAL CONSIST 306.,,,,,,,,,,,,,0,40.923748,-100.157483,1,1,J,Q,,KEARNEY SUB
23,3,BNSF,PR0323102,,,,,23,3,BNSF,PR0323102,,,23,3,2,11,5,PM,1,0,0,0,0,,ALLIANCE,2.4,31,30,4,1,6,E,YALN,1,1221,7,Y,255,1,0,2,OGSX,2351,14,N,,,0,,1,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,1,0,0,18929,0,H702,H318,0,0,0,0,H702,2,1,6,18929,,31C013,0,0,0,1,0,2,1,8,6,8,6,1,6,,CL,,,,183,,2023,0,0,0,0,0,0,BOX BUTTE,13,,,,N,OTH,000-000-000,Y-ALN2021-02A KICKED A RAILCAR THAT IMPACTED ANOTHER RAILCAR CAUSING 1 RAILCAR TO DERAIL ON YARD TRA,CK DUE TO IMPROPERLY LINING THE SWITCH AND NOT TAKING ADEQUATE KICKING PRECAUTIONS.,,,,,,,,,,,,,,0,42.069361,-102.895742,2,5,K,,,ANGORA
23,3,BNSF,HL0323114,,,,,23,3,BNSF,HL0323114,,,23,3,13,8,24,PM,1,0,0,0,0,,LINCOLN,3.6,31,37,3,1,5,E,GWEV,3,0,8,Y,903,1,0,2,BNSF,5238,1,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31000,1000,H307,H303,0,0,0,0,H307,2,1,5,32000,,31C109,0,0,0,1,0,1,0,6,49,6,49,1,6,,CL,,,,102,,2023,0,0,0,0,0,0,LANCASTER,109,,,,N,OTH,,G-WEVEDI4-10A DERAILED 1 LOCOMOTIVE IN YARD TRACK DUE TO PROCEEDING OVER A DERAIL. NO HAZMAT RELEASE,D.,,,,,,,,,,,,,,0,40.807548,-96.765101,2,5,K,,,CRESTON
23,1,BNSF,PR0123101,,,,,23,1,BNSF,PR0123101,,,23,1,2,4,0,PM,1,0,0,0,0,,ALLIANCE,1.1,31,22,2,6,5,E,YALN,2,0,8,Y,213,1,0,2,BNSF,9574,4,,,,0,,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14476,1500,M101,,0,0,0,0,M101,2,1,5,15976,,31C013,0,0,0,1,0,0,1,9,15,,,1,6,,CL,,,,98,,2023,0,0,0,0,0,0,BOX BUTTE,13,,,,N,OTH,,Y-ALN711-102A DERAILED 1 LOCOMOTIVE ON YARD TRACK DUE TO ICE BUILD UP ON RAIL. NO HAZMAT RELEASED.,,,,,,,,,,,,,,,0,42.086544,-102.887296,2,5,K,,,ANGORA
23,1,BNSF,PR0123202,,,,,23,1,BNSF,PR0123202,,089154J,23,1,7,3,14,AM,7,9,0,0,0,,SCOTTSBLUFF,31,31,43,4,1,45,E,HCAS,3,7907,1,Y,SINGLE MAIN TRACK,4,0,1,BNSF,5879,1,,,,0,,3,0,0,0,0,0,0,0,0,0,44,0,65,0,0,0,0,0,0,0,2656,22000,M302,,0,1,0,1,M302,1,4,45,24656,,31C157,1,0,0,1,0,2,0,4,29,4,29,1,6,,CL,,,,161,,2023,0,0,0,0,0,1,SCOTTS BLUFF,157,,,,N,CWR,000-000-000,MOTOR VEHICLE OPERATOR STRUCK CROSSING GATES THEN WENT OVER CROSSING AND WAS STRUCK BY THE H-CASLIN9,-05A. NO HAZMAT RELEASE. DRIVER OF MOTOR VEHICLE WAS INJURED.,,,,,,,,,,,,,,0,41.861923,-103.665622,1,1,Q,,,VALLEY
23,1,BNSF,TC0123201,,,,,23,1,BNSF,TC0123201,,083574T,23,1,4,6,30,PM,7,0,0,0,0,,PLAINVIEW,77.6,31,25,3,1,10,E,XPXG,4,3563,1,Y,SINGLE MAIN TRACK,2,2.67,1,BNSF,7022,1,,,,0,,3,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,12000,0,M306,,0,0,0,0,M306,1,2,10,12000,,31C139,0,0,0,1,0,1,0,8,30,8,30,1,6,,CL,,,,131,,2023,0,0,0,0,0,0,PIERCE,139,,,,N,CWR,000-000-000,X PXGBNB9 01A WAS STRUCK ON CROSSING NOT EQUIPPED WITH GATES BY HIGHWAY USER DUE TO EXTREME WEATHER,CONDITIONS. NO HAZMAT RELEASED.,,,,,,,,,,,,,,0,42.34969,-97.7763,2,2,P,,,ONEILL
23,1,BNSF,PR0123108,,,,,23,1,BNSF,PR0123108,,,23,1,11,2,55,PM,1,0,0,0,0,,MCCOOK,287.7,31,21,2,2,10,E,UMCN,3,2200,1,Y,109,1,0,2,GREX,9004,12,Y,,,0,,1,0,0,0,1,0,0,0,0,0,20,0,0,0,0,10,0,0,0,0,240000,60000,T201,,0,0,0,0,T201,2,1,10,300000,,31C145,0,0,0,1,0,2,0,1,20,1,20,1,6,,CL,,,,86,,2023,0,0,0,0,0,0,RED WILLOW,145,,,,N,OTH,000-000-000,U-MCNBTN8-10 DERAILED 10 RAILCARS ON YARD TRACK DUE TO BROKEN RAIL. NO HAZMAT RELEASE.,,,,,,,,,,,,,,,0,40.196874,-100.624802,2,5,K,,,HASTINGS
23,1,BNSF,PR0123114,,,,,23,1,BNSF,PR0123114,,,23,1,25,4,45,AM,1,0,0,0,0,,ALLIANCE,2.8,31,18,1,2,5,E,YALN,2,0,8,Y,201,1,0,2,BNSF,1700,1,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25811,8250,M404,,0,0,0,0,M404,2,1,5,34061,,31C013,0,0,0,1,0,1,1,5,46,5,46,1,6,,CL,,,,200,,2023,0,0,0,0,0,0,BOX BUTTE,13,,,,N,OTH,000-000-000,Y-ALN3021-24A DERAILED 1 LOCOMOTIVE ON YARD TRACK DUE TO A KNUCKLE LAYING ON GROUND GETTING KNOCKED,UP AS THE TRAIN WAS GOING THROUGH SWITCH AND CAUSING THE WHEEL TO FALL OFF RAIL. NO HAZMAT RELEASED.,,,,,,,,,,,,,,0,42.064332,-102.901826,2,5,K,,,ANGORA
23,1,BNSF,PR0123112,,,,,23,1,BNSF,PR0123112,,,23,1,22,6,19,AM,1,2,0,0,0,,SCOTTSBLUFF,29.4,31,20,1,1,3,E,HCAS,3,11065,1,Y,9901,1,0,2,BNSF,722375,51,Y,,,0,,3,0,0,0,0,0,0,0,0,0,81,0,1,0,0,4,0,0,0,0,12000,9000,H607,H702,0,0,0,0,H607,2,1,3,21000,,31C157,0,0,0,1,0,1,0,5,39,5,39,1,6,,CL,,,,115,,2023,0,0,0,0,0,0,SCOTTS BLUFF,157,,,,N,OTH,000-000-000,H-CASLIN9-20A DERAILED 4 RAILCARS ON YARD TRACK DUE TO FAILURE TO COMPLY WITH RESTRICTED SPEED. NO H,AZMAT RELEASED.,,,,,,,,,,,,,,0,41.850115,-103.639795,2,5,K,,,VALLEY
23,3,BNSF,TC0323143,,,,,23,3,BNSF,TC0323143,,,23,3,29,5,56,PM,1,0,0,0,0,,MANDAN,0.3,38,22,3,1,3,E,YMAN,3,0,8,Y,2197,1,0,2,BNSF,8030,2,,,,0,,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,M101,,0,0,0,0,M101,2,1,3,18000,,38C059,0,0,0,1,0,1,1,10,56,10,56,1,8,,CL,,,,98,,2023,0,0,0,0,0,0,MORTON,59,,,,N,OTH,,YMAN901129 LIGHT POWER DERAILED 1 LOCOMOTIVE DUE TO SNOW AND ICE OVER THE RAIL. NO HAZMAT RELEASED,,,,,,,,,,,,,,,0,46.824337,-100.900964,2,5,K,,,JAMESTOWN
23,3,BNSF,MT0323108,,,,,23,3,BNSF,MT0323108,,,23,3,29,8,1,AM,1,0,0,0,0,,HETTINGER,927.7,38,6,1,1,0,E,J495,4,484,6,N,110,1,0,2,COER,806126,6,N,,,0,,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,5,0,0,27953,0,M101,,0,0,0,0,M101,2,1,6,82001,,38C001,0,0,0,0,0,0,0,,,,,3,8,,CL,,,,112,,2023,0,0,0,0,0,0,ADAMS,1,,,,N,OTH,000-000-000,HNTWLAU127  SHOVING YARD TRACK DERAILED 10 RAILCARS DUE TO FROZEN SNOW AND ICE OVER THE RAIL. NO HAZ,MAT RELEASED,,,,,,,,,,,,,,0,45.999266,-102.640162,2,5,K,,,HETTINGER
23,3,CP,1001870733,,,,,23,3,CP,1001870733,,,23,3,26,10,20,PM,1,22,22,0,0,,WYNDMERE,220.2,38,7,4,1,40,R,-148,3,9733,1,Y,SINGLE MAIN TRACK,4,39.58,1,DTTX,53190,2,Y,,,0,,1,0,1,0,1,0,0,0,0,0,55,0,7,0,0,24,0,7,0,0,2136944,16984,T202,,0,0,0,0,T202,1,4,40,2153928,,38C077,0,0,0,1,0,1,0,1,,1,,1,8,,CL,,,,144,,2023,0,0,0,0,0,0,RICHLAND,77,0,0,,N,,000-000-000,TRAIN 148-23 WAS PROCEEDING EASTWARD AT 40.62 MPH WHEN THEY ENCOUNTERED A BROKEN RAIL AT MP 220.2 WH,"ICH CAUSED 31 CARS TO DERAIL AT WYNDMERE, MD",,,,,,,,,,,,,,0,46.229855,-97.079893,1,1,,,,ELBOW LAKE
23,2,BNSF,MT0223106,,,,,23,2,BNSF,MT0223106,,,23,2,24,3,36,AM,1,6,0,0,0,,DES LACS,10.6,38,-24,4,1,48,R,ZCHC,4,4751,1,Y,MAIN 1 TRACK,4,45.5,1,DTTX,655177,37,N,,,0,,2,0,0,0,2,0,0,0,0,2,30,0,12,0,0,0,0,8,0,0,51492,178600,H019,,0,0,0,0,H019,1,4,48,230092,,38C101,0,0,0,1,0,1,0,4,26,3,26,1,8,,CL,,,,217,,2023,0,0,0,0,0,0,WARD,101,,,,N,CWR,000-000-000,Z CHCPTL7 23A DERAILED 8 RAILCARS AND 2 LOCOMOTIVES ON MAIN 1 TRACK DUE TO A FAILURE TO RELEASE HAND,BRAKES ON CAR(S) (RAILROAD EMPLOYEE). THIS WAS NOT NOTICED BY MECHANICAL UPON DEPARTING ROLL BY. NO,HAZMAT RELEASED.,,,,,,,,,,,,,0,48.248124,-101.494031,1,1,Q,,,GLASGOW
23,2,BNSF,MT0223109,,,,,23,2,BNSF,MT0223109,,,23,2,28,10,53,PM,9,0,0,0,0,,MANDAN,2.1,38,20,4,6,50,E,CSCM,3,17804,1,Y,SINGLE MAIN TRACK,4,32.869,1,BNSF,8425,1,,,,0,,2,0,0,0,1,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,12000,M404,,0,0,0,0,M404,1,4,50,12000,,38C059,0,0,0,1,0,1,0,,53,,53,1,8,,CL,,,,172,,2023,0,0,0,0,0,0,MORTON,59,,,,N,CWR,000-000-000,C-SCMCOB0-21B IMPACTED FRONT-END LOADER BUCKET LEFT IN THE FOUL OF THE MAIN TRACK.  BUCKET WAS OWNED,"BY BUSINESS IN AREA. NO DERAILMENT, GATE MASS DAMAGE BUT NOT ON THE HGX",,,,,,,,,,,,,,0,46.825218,-100.937751,1,1,Q,,,DICKINSON
23,3,BNSF,MT0323108,,,,,23,3,BNSF,MT0323108,,,23,3,29,8,1,AM,1,8,0,0,0,,HETTINGER,927.7,38,6,1,1,6,R,HNTW,3,4383,1,Y,110,1,0,2,BNSF,482723,70,N,,,0,,2,0,0,0,0,0,0,0,0,0,21,0,47,0,0,0,0,5,0,0,54048,0,M101,,0,0,0,0,M101,2,1,6,82001,,38C001,0,0,0,1,0,1,0,8,56,8,56,1,8,,CL,,,,112,,2023,0,0,0,0,0,0,ADAMS,1,,,,N,OTH,000-000-000,HNTWLAU127  SHOVING YARD TRACK DERAILED 10 RAILCARS DUE TO FROZEN SNOW AND ICE OVER THE RAIL. NO HAZ,MAT RELEASED,,,,,,,,,,,,,,0,45.999266,-102.640162,2,5,K,,,HETTINGER
23,2,NS,152341,,,,,23,2,NS,152341,,,23,2,18,1,10,PM,12,0,0,0,0,,DURHAM,55,37,58,2,1,0,E,NOTR,3,0,5,N,DY02,1,9,2,HSTX,13011,1,N,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,15000,0,H312,,0,0,0,0,H312,2,1,8,15150,,37C063,0,0,0,0,0,0,0,,,,,1,3,,CL,,,,78,,2023,0,0,0,0,0,0,DURHAM,63,,,,N,OTH,000-000-000,CARS STKX 2298 AND HSTX 13011 DERAILED IN TRACK DY02 DUE TO BYPASSED COUPLERS.,,,,,,,,,,,,,,,0,35.994763,-78.902309,2,5,K,,,BLUE RIDGE
23,2,NS,152341,,,,,23,2,NS,152341,,,23,2,18,1,10,PM,12,0,0,0,0,,DURHAM,55,37,58,2,1,8,E,NOTR,3,0,5,Y,DY02,1,9,2,STKX,2298,1,N,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,150,0,H312,,0,0,0,0,H312,2,1,8,15150,,37C063,0,0,0,1,0,1,1,6,10,6,10,3,3,,CL,,,,78,,2023,0,0,0,0,0,0,DURHAM,63,,,,N,OTH,000-000-000,CARS STKX 2298 AND HSTX 13011 DERAILED IN TRACK DY02 DUE TO BYPASSED COUPLERS.,,,,,,,,,,,,,,,0,35.994763,-78.902309,2,5,K,,,BLUE RIDGE
